쓰레기!! 너무 인간의 모습에 치중해 원래적의미를 퇴색시킴,1
왜 만든걸까? 어떠한 의도가 있었던걸까? 이런 생각이 드는 영화,1
볼 필요 없다,1
예수쟁이들 좀 제발 인터넷에서 안 봤으면...,1
못됐다 이런 나쁜!,1
할 말 없음,1
저주받을 영화!,1
밑에 님들 뭐임-_-;; 이게 재밌슴?,1
인민군 영웅화 하는것 봐라 인민군이 한 인민재판과 포로학살 약탈 개 미화시켰네,1
"60,70년대 영화인줄 알았다... 근데 엄마가 어? 최진실 아냐?해서 검색해보니까 90년도 영화ㅋㅋㅋ배우들의 연기, 연출, 시나리오, 화질 +포스터 다 쓰레기;;아니 이념갈등의 무서움과, 거기서 희생되는 죄없는 국민들은 잘 표현했는데 뭐야, 이게;",1
빨갱이 미화 영화 쓰레기,1
이거 빵점 은  없음????,1
민주사회로 발전하는 것과 공산주의를 미화하는 것은 전혀 별개의 문제지. 빨치산 미화 영화.,1
또 빨갱이냐 대학가서 조별과제한번 해보면 집단농장이 얼마나 미친짓인지 아는데,1
간첩사이트 로류에서 격렬히 홍보하는데 저런 선동영화 OUT,1
그럼 공산당이 OO기인 거지 OO 쌕기들아. 어디서 돼도 않은 민좆 주의로 약을 쳐 팔어?,1
선동의 선동에 의한 선동을 위한,1
"굉장히 영화 작품성으로만 보시는 분들 많은데, 이 영화보고 북한과 종북주의자와 공산주의자들을 OOO들이라고 생각 한다는 가정 하에 내리는 평가라면 인정한다.",1
"의식있는 척하는 정지영의 필름 낭비는 이 영화에서 절정에 도달하고, 이후로 한국영화에 똥만 싸지르는 존재로 전락하는 기념비적인 작품이라고 할 수 있다",1
북한을 추종하고 옹호하는 세력들은 비참한 최후만을 맞이할 뿐이다. 예나 지금이나...,1
좀비들이 백선엽장군 물어뜯는 이유를 알겠네.,1
빨갱이새낀 더이상 naver,1
배경이 북괴멀티전라괴뢰국 홍어쓰는 미친년 한 마리 등장 할 말 없다 전라괴뢰들  OOO ㅋㅋ,1
그럼 빨갱이 영화를 빨갱이 영화라고 부르지 그럼 뭐라고 불러야 되나요?,1
길기만 길고 재미는 없네.,1
오,1
별 1개 주기도 싫다.  빨갱이영화,1
조선민주주의 인민공화국 장병들을 기리는 영화 ㅋㅋ에휴,1
영화 참~ 레드하넼ㅋㅋㅋ,1
빨갱동1985만든 빨갱이가 감독이네 빨갱이들에겐 1개도ㄱㅐ아까워 ㅡㅡㅗ,1
벼르한게도ㅜ아까운 빨갱이 선동영화 ㅉㅉ 진심 재미없고 빡침,1
영화로는 그닥 잼미는 없지.,1
연출력은 보이는데 음악이 참 병맛이네...,1
"보고나서 영화관이라면 표를찢고,집이라면 마우스던진다",1
"쓰레기 영화... 시간과 기대가 아깝다. 쿠삭과 드니로, 세계적 경제불황때문인가. 이들도 3류 쓰레기 캐피탈 대부광고 출연이 연상될 정도다.완전 대실망. 평점은 0점을 못 줘서 1점 준다.",1
최악 of 최악 시간많은 분 추천,1
도대체 무슨이야기만 하는거야 노잼영화,1
"설마했던 그 추측이 맞음. 가방도 여자도. 여자 ""우린 지금 나가야해요""존 ""잠깐만 전화 좀 받고...""""그래 나가자""여자 ""미쳤어요? 밖은 위험하다고요. 우린 여기 있어야해요""라는 대사를 백분동안 들을 수 있다",1
출연진을 보고 봤더만 정말 기가막힌 영화내. 5~6번 시도끝에 50%정도 보고말았으니 끝까지 보신분의 리뷰를 참고하시길~~~,1
몽환적 비현실성이  이 영화의 유일한 매력이다.,1
더럽게 재미없네...,1
난 잔인한 영화 제일싫다,1
내가 이딴 영화를 돈주고 봤다니... 이런영화가 개봉되고 수입되는게 신기하다아우.. 내돈,1
음....참 ㅋㅋㅋ 난해한,1
"원작 + (오버, 과장, 총질, 닐슨) = 비버리 힐스 캅 2",1
토니스캇의 작품중에서도 잘 찾아보면 쓰레기영화 있다,1
good,1
원맨쇼의 정도가 점점 심해진다,1
평이,1
토니의 최악의 작품이라 할수있으며 액션도 엉성하다,1
아직도 이런 식으로 영화 만드는 제작사가 있다니 놀라울 정도,1
이거에 비하면 1편은 꿀잼이었구나 진짜 긴장감도 없고 옛날식 액션 C급영화다,1
아~~~그냥 김지현의 썸머타임을 볼껄!!!,1
졸라 실망함;; 이건 닌자가 아니라 단순 깡패인데 ㅋㅋ,1
영화말고 웨딩비디오나 게임 인트로 영상같은거 만드는게 감독이 먹고살길이다... 후.. 도저히 지루해서 못봄 개망작.. 배우가 아깝다..,1
단조로운 이야기가 허술한 가운데 액션마저 부족하군,1
"액션도 뭐 말이 되는 영화속에서 액션을 해야지. B급만 되도 봐주겠는데, D급무비다.",1
보고싶은데 극장이없다 ㅜㅜ,1
보고싶은데 극장이없다 ㅜㅜ,1
영화 풍경은 참 아름다운데 걍 먼말인지모르겠다굳이 어렵게 허세부리는거같은이야기는 내가 해석해야할필요도없는것같고그냥 풍경구경,1
졸림. 뭐가몬지 잘 모르겠는 영화....,1
너무 난해하네요 지성인분들이 좋아하시겠어요,1
영상미만있고 도대체 뭔말을 하려는건지..?,1
세련됐다고  생각되는 모든것을  나열하면서 지독하게  촌스러움이란  무엇인가 보여준다.  지독히 세련된척 하느라 너무도  촌스러운  대화.  마지막 종교조차 촌스럽게  표현해  버린다. 바로  거짓으로 점철된 그레이트뷰티에 대한  구토이자 환멸아닐까?,1
찌질함을 벗어나려 발버둥 치지만 벗어 나려는 영화 마지막까지 찌질함. 결국 마지막 종교까지 속임수를 쓰고마는 진실함이 없는 불쌍한 영화.,1
"별로. 23시반 영화를 힘들게 가서 봤는데.. 진짜 화딱지 남. '세상에서 네가 제일 좋아하는게 뭐니?', '좋아하지 않는 일에 낭비할 시간이 없다.' 뭐 이런 정도 초반에 공감 나래이션 건진거 빼고는 완전 쓰레기.",1
영화 중반부에 여자가 옷 다 벗고 박치기 하는 장면이 있는데.. 솔찍히 말해서 나는 예술로 이해가 안된다.저런 행위 이해못하면 예술 모르는 무식한놈 취급 받는데웃긴다 진짜;; 머리가 깨지고 피가 나는데 그걸 예술이라고?;;병적이고 무섭다,1
제인 폰다가 연신 말보로 피워대는것만 기억나는 영화,1
아그네스 연기 와 음악 뿐. 제인폰다는 꽥꽥거렸고 연출동선과 컷은 평범했고..,1
캐낚였다.. 이건머 아무것도 없는 영화,1
적은 제작비를 그나마 누가 갖다 쓴거 같음. 영화 곳곳이 허전하네 요렇게 영화평을 작년8월에 썼었는데 깜빡하고 또 봤어 전혀 기억이 안나. 똥폼잡고 시작하다가 허우적대다가 끝남,1
열라 지루하고 액션이 하나도 없냐,1
코드가 달라 와닿는 게 없다.,1
와.. 재미있다..,1
2등!!! 기념으로다가 2점 준다~!!!,1
이걸 제작한 사람이나 비디오용을 수입하여 극장에서 개봉한 사람이나 참...이도 저도 아니고 뭘 보라는건지,1
본씨리즈 건너띄기로 봐도 이것보다는 재미있을듯..,1
주인공이 권총으로 빵야빵야하면 애들은 그냥 맞아죽고 긴장감 전혀없음 심지어 끝판왕 악당도 졸 착함 끝판왕이 주인공을 오해하고 죽이려다 실수임을 깨닫고 잘못을 비는데 주인공은 어쩌다 멀쩡히 살아나서 사람들 다 죽이는 얘기,1
액션영화인데.. 이정도로 지루한 영화는 첨본다,1
3류도 읺되는 영화.. 복수혈전 보는 기분....,1
그냥 조용한 드라마 한편 같은 영화.. 근데 결말이 최악이고 많이 지루하다,1
"액션이 화끈한 것도 아니고, 여자가 예쁜것도 아니고, 스토리가 엄청 재밌는 것도 아니고, 인내력 키우고 싶으면 보시오.",1
킬링타임용으로 보기에도 부족할 정도로 허술하군,1
내가 살다살다 이렇게 재미없는 영화는 처음봄... 어떻게 이런 영화를 수입해서 상영 할 수 있는거지?,1
본 듯한 장면들의 다운그레이드 버전,1
와 진짜 개재미없다..;; 보는 내내 재밌는장면 나오겠지 나오겠지 하면서봣는데 끝까지 노잼ㅋㅋㅋㅋ지루해서 토할뻔ㄹㅇ;;,1
보고나면 극장 불지르고 싶은 영화네!아 열받네 환불해죠,1
재미없다 진심..조작하지마라 p2b자료 파는새1끼들아,1
알바들  조작금지 차원 0,1
괴물이 나타나도 심심허네,1
1점도 아까운영화 OOO영화,1
너무 시시하고 유치해유.  제목 번역 어느 바보가 적나라하게 했네유. 리바이어던.,1
"차라리 심형래의 티라노의 발톱이 나을듯, 막판에 괴물 탈쓰고 나왔을땐 쩝",1
"로보캅보다 6년이나 뒤에 만들어졌는데.. 완전 개판. 아주 공식에 충실한 영화. 결국 백인 남녀한쌍만 살아남네. 그리고 막판에 막장이야. 상어에다가.. 아주,. 잘 한다.",1
그냥 심해의 에어리언 이라고 할까.. 긴장감도 없고 재미도 없으며 졸나 유치 했다 18,1
에어리언 아류.차라리 외계인이라하지.시나리오자체가 설득력 없고 비약 심하고 엉성,1
에일리언 짭퉁. 지루하고 어이없는 초등용영화. 막판 상어가 수준을 말해준다. ㅋ,1
당시 기준으로도 점수를 주기가 정말 힘들다.,1
비급나름기대많이햇는데 괴물이나 사람이나 하는게 없네...,1
차라리 딮식스가 낫고 어비스와 비교하다니. 인간들 얼굴이 뒤섞인 괴물은 코미디다,1
그런데로 볼만하다,1
소련 난파선 레비아탄의 보드카 후폭풍. 핵자 없는 비 무비의 맛.,1
마지막에 상어와 괴물이 왜나와 참 영화답네 B급영화 필이 팍팍느껴져,1
킬링타임용..,1
"영상은 그림과 같이 아름다우나,  스토리는 지루한 작품",1
말그대로 그림이 움직이면 쓰나,1
셜리와 함께 92분 동안 자다 나오시면 됩니다.,1
영화와 회화와 소설의 모호한 경계. 작위적이고 지루하다.,1
담배 꺼라... 확!...,1
스틸사진이살짝움직인다에 의의를 둔다면보셔도됩니다그림을 움직이게 하다니!,1
에드워드 호퍼의 연대기와 작품세계를 알지못하는 저 같은 사람이라면 누구에게나 매우 지루한 영화일 겁니다. 상영관 혹은 배급사에서 관객들에게 호퍼에 대해 안내하는 작은 팜플렛이라도 나눠 줬으면 훨씬 반응이 좋지 않았을까 합니다.,1
설리에 관한 모든것 인줄 아랐네 ㅡㅡ,1
좋다 아름답다 헛소리 하는 사람 정말 알바다 디워 이후 영화 보다 자본건 간만인것 같네요 그것도 영화초반부터 잤음 흐름도 이어지지도 않고 너무 심오하시고 예술적이셔서 내용 파악이 안됨....에드워드 호퍼 그림이랑 대체 무슨 상관인지...,1
영화 번역이 정말 잘못된것 같습니다. 그렇지만 번역을 제외하더라도 ... 좀 실망이 큽니다. 영상미만 갖오하다 끝난거 같습니다.,1
진짜 드럽게 재미없다 에드워드 호퍼 그림에 배경 빼고는 볼게 아닌영화,1
판타지물로 볼거리도 거의 없고 영...부족한 느낌...지루하기만하다,1
개인적인 관짐이지만 완전 음악X 주교연기X 85년도작이라도 이건 좀 아니다 싶음....,1
오 마이갓 ~,1
"동안의 매튜 브로데릭, 미쉘파이퍼의 신비로움만 기억에 가득",1
한번 내려보자~,1
"나름대로 재미는 있는데,가치는 재미만큼 없는 영화.",1
80년대 한국을 대표하는 에로작,1
2011年 11月/ 곰TV덕분에 내가 이런 작품도 보는구나;;,1
전두환 정권 초기 3S정책에 대한 영화판의 적극적 호응,1
80년대 한국영화들은 이런 3류 에로가 대세였지,1
이런에로물을 티비로해주다니..ㅋㅋ 꽝꽝..ㅡㅡ;,1
신음의 아들임... 왜인지는 보면 아실듯,1
90년에 만든 영화치곤 여러가지 면에서 골고루 ㅅㅌㅊ라 본다. 하지만 별하나준다. 왜냐? 심술이다.,1
굉장히 좋은 작품이다.그래도 평점조절을 위해 1점을준다.한 7.4가 적당하지않나싶다.,1
양아치한테 나라를 맡기느니 일본인한테 나라를 맡기겠다,1
김두한은 야쿠자 선우영빈과 호형호제했던 한낱 깡패새끼에 불과하다,1
무식한 임권택이 김두한을 백야선생의 아들로 둔갑시켰다. 그 역사적 죄는 아주크다.,1
개인적으로 우리민족의한이 어쩌구...이런정서에 상당한 거부감이있다.영화제용 영화.,1
불쾌한 자학적 역사관. 역 오리엔탈리즘.,1
난 별루다,1
당시 한국영화의 주류를 이루던 저질 작품의 대표작,1
70억원의 제작비를 투입해 만든 엄청난 무협 블록버스터,1
그냥 노잼..추억팔이감성영화..아무런감동도 로맨틱도 재미도없다.대사도없고.. 단지 그시절에 다른영화가 시도하지 못한 장르로 사람들에게 어필한거같은데 그점에서 도전정신은 박수쳐줄만해서 1점준다..왠만한 영화광들이거나 오타구아니면 시도하지말아야할영화다.,1
그때나 지금이나 개.쓰레기 남자들은 여전했구나,1
어처구니 없는 영화..다만 볼거리는 당대 최고 미녀였던 이보희의 최고 모습을 볼수있었던점.,1
김명곤띨빵한게내친구같더라저런사람들이사회에버림받고노숙자되지,1
배우들 하나같이 다 발연기 ....  김꽃비란 사람도 연기 넘 못하심 ; 지못미,1
"예전에 본 건데, 뭐 이정도 라는 기억만 난다.",1
김꽃비가 연기를 잘하긴 잘하구나.. 일본애들은 일본어로 연기해도 어색하다. 몰입감은 한국인이 나와서 그런지 그럭저럭인데 슬래셔물치고는 그닥.. 그리고 감독이 참 못 만들었다.,1
너무 재미없다..  이딴  영화가  개봉한게  놀라울뿐이다..  일본에서만 개봉하지...,1
포스터만 보면 재미있어 보이지만 내용은 감독을 죽이고 싶은 내용,1
꽃비양 거긴 왜 간게요?,1
와 미치겠다-_- 나 뭐본거야,1
호스텔보다 강력해? 이걸보느니 호스텔을 10번보는게 나을듯.,1
이걸 영화라고 쳐 만들었나..잔인하게 하려면 잔인 하게 쳐 만들던가.. 애들 장난 한느것도 아니고.. 살인자가 그냥 다른 사람 몸속에 들어간다는 어이 없고 황당한 애기..전형적인 쓰레기 원숭이 영화답다 18,1
대체 머하자는 플레이냐 김꽃비는 왜 출연한거여,1
뭐 이러  개떡같은 영화가 다 있냐..필름이 아까워..,1
어이가없다. 감독이 유친원생이냐,1
참 어이없는 슬래셔물...갑자기 빙의를 하는데다....뭐지?[-_= 김꽃비란 한국 배우는 왜 이 작품에 나온겨,1
로그인하게 만드네 ㅡ ㅡ^  나랑 장난해? 보지마세요;;; 그냥 너무 어거지에 무섭지도 않고;;;,1
평가할 가치도 없이 죽도록 저질스러운 영화. 배우들의 민망한 발연기는 덤. 한명 빼고...,1
"""여자도 거기 맞으면 아퍼!!"" 꽃비양 대사에서 빵터짐..",1
"너무 구리다. 감독이 쓰레기다. 슬래셔 영화 중에서도 최악이라 할만하다. 폐급도 아닌 그냥 쓰레기다. 소품, 음향, 카메라, 연기 할 것 없이 전부. 꽃비야 왜...",1
마이너스 못줌?; 이건 무슨 유학생들이 장난삼아 홈비디오로 찍은 수준; 스토리가 거의 망상수준이고 짜임도 엉망이에 영상처리는 아마추어 수준이하이고 배우들 연기는 영화 분위기하고 따로따로 겉돌아서 마치 중학생들 미술과제영상 보는듯..,1
김꽃비가 시나리오를 제대로 읽은건가....아무것도 얻을게 없는 작품일텐데 말이지 결론은 뭐 한국인이 일본인 죽여버렸네?,1
죽도록 재미없는 영화 = 이렇게 영화 제목 바꾸면 흥행 할듯 별도 아깝다,1
개막장 쓰레기 영화 ㅋㅋ 시청자의 이해관계도 돕지않고 막장으로 흘러감 내용전개도 터무니없고 내용구성도 매우 유치하고 저급함,1
배우들의 계속되는 발연기와 어이없이 전기충격기 하나로 남녀 영혼이 바뀌는 설정...김꽃비...한국에 영화다운 영화가 없어서 쪽국의 3류 쓰레기 영화에 출연했나???한국에도 좋은 영화 감독 많은데...그냥 안무섭고 일단 쓰레기영화,1
런닝 타임이 짧아서 다행이다,1
무서워보인다난무서운걸싫어한다,1
"십수년전에 나온 본격적인 한국 슬레셔물들보다 배우들 연기나 몰입감, 영화적 구성이 심히 떨어지는 수준. 김꽃비는 배역의 임펙트도 없고 이런 C급 작품에 소비되기엔 아깝지",1
진부하고 따분하고 재미없고..,1
"별로야,,  지루해,, ㅡㅡ;  결말만 괜춘",1
지루함은 둘째치고 개연성이 하나도 없다 .그냥 감독이 결말만 만들어놓고 여기저기 어거지로 갖다 붙였다,1
전개가 너무 심하게 지루하다. 내가 이걸 예전에 보다가 포기한 이유가 있었어.,1
보지마라.무섭지도않고엉망이다다운받지마라,1
지루해서 죽는줄 알았네...,1
무서워서 시러..,1
ㄱㅈㄴ ㅍㄷㅇㅇ,1
내가 1점주면 5.5점 ㅋㅋ,1
2015년에 보니까 재미 더럽게 없다.. 거품빼자..,1
너무 조잡하고 딱딱한 연출,1
난해한 복선들. 뭔가 있어 보이는 복잡한  플롯. 내가 본 약 500편의 영화 중 하위 넘버파이브의 개 OOO 영화였다. 내가 좋아했던 대배우 로벗드니로 영화 중 두 번째 최악의 영화였던... 1점도 주기 아까운...,1
뭐야이게 절라 재미없네...,1
포스터는 드니로가 주연처럼 만들어놓고....샹,1
대체 어떻게 끝낼까 설마설마하는데 설마였음 개연성도 없고 최악,1
의미를 알수 없는 난해한 장면의 반복,1
몰입도는 좋았는데 대체 어떻게 끝낼까 설마설마하는데 설마였음 개연성도 없고 최악,1
난해하다,1
영화를 본 뒤 평론이나 해설이라도 읽어봐야 이해가 갈법한...,1
"의미를 알 수 없는 난해한 장면의 반복, 지루함...",1
"쉰내나는 감성, 고리타분한 전개",1
스토리가  처음부터 끝까지 진부하고 스포 될까봐 자세히 쓰지는 못하겠지만 이런 상쓰레기같은 남자를 왜...끝은 어영부영 그냥 넘어가고...90년대 영화 본 느낌인데 90년대 영화보다 못한듯...,1
이거돈주고본사람있긴해?,1
이런..사기꾼들 ㅂㄷㅂㄷ..,1
ㅁㅊ 돈주고 보기 아까운 영화,1
초반에 잠깐 좋았다가 산으로 가는 영화,1
공포나 재난영화가 아니라 아예 대놓고 비급 크리쳐개그물임ㅋㅋ 음악 완전 흥겹다ㅋ 5점정도가 적당한 거 같은데 평점이 좀 높아서ㅋㅋ,1
걍 개재미없다 돈주고보지마,1
어휴...  돈 아깝다..  이걸 돈주고 보냐...  ㅋㅋ,1
평점 인플레 조절중..,1
"마지막에 재스민을 반 미친 상태로 거리에 나앉게 된 처지로 그린 건 식상할 뿐더러, 불행을(설령 그녀가 자초한 것이 있다해도) 직시하는 데 방해가 되기도 하네요. 각본이 너무 남성의 시선같기도. 때론 희화화하는 시도나 풍자란 게 너무 쉽구나 싶어요.",1
"연기잘한다고 좋은영화는아니자나 도시의 아름다움도못살리고 인물의 매력도못살리고 머하나얻거나 느끼거나 감동 , 아무것도없는영화",1
보면서 짜증이 너무 나던 영화다. 아니 내 1점은 그 여자에대한 평가다. 너무 짜증이난다. 홧병있는 사람 보지말것.,1
평점에 낚였다..허세 평점들...,1
사람 팔자 모른다 와호장룡에서 그렇게 매력적으로 나올 줄이야,1
이거 0개안됌?  편집이 완벽하다고? 통편집해야 완벽한거아니고?  주연급배우들의 발연기와 쓰레기급내용으로 똘똘뭉친 최고의 쓰레기영화,1
ㅇㅇㅇ???!!!?,1
평점 조작하면 안데용 ㅎㅎ,1
별로다. 이런류의  영화 이제 지겹다.,1
쓰레기에 시간 축내지 말고 못 본 명작들이나 찾아보시길,1
영화 후반에 삽입된 한국(안국동) 화염병 대모시위 장면만 유독 기억에 남는다,1
어설픈 반전,1
ㅋㅋㅋ,1
전기쑈크먹구.. TV속을 들락날락.. 별 희안한 영화 다보네^^,1
막장에 뻔한 스토리....,1
요즘 필립스가 좀 안 팔리긴 하지...,1
이게영화인지....정말허접하다,1
이비자의 멋진풍경을 본건사실인데... 뭔가가....,1
핵 노잼!!  액션도 별로 줄거리도 별로 개연성도 떨어지고 신선함도없고  진부함의 끝을 보여줌,1
보다가 자꾸 르네상스 생각나서 별로였음,1
ㅋ알바천국 알.바.천.국.,1
뻔한 악당에  뻔한 결과. 대체 왜 아버지 친구들은 항상 배신자인거지???슈레더는 그냥 인간인데 이상하게 쎌뿐이고.,1
상영 중 시청자들을 죽이려고 만든 영화.,1
조잡한 인형극,1
이건 게임이 진짜 잼있었는데,1
난 또 재밌는 줄알았지 어릴때 봐도 유치한 영화는 처음이군,1
ㅋㅋㅋㅋㅋㅋㅋ언제 폭풍우치는밤에 메이가 여자로 변했냨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ옛날  폭풍우치는밤에가 더잼내 이건뭐 늑대가 ㅄ같내,1
예고편만 보고도 원작망쳤다는 느낌이 팍오네요.,1
이건 어두운 밤에 비밀 여자와 몰래 나쁜 짓을하는 성인물이다.애들은 절대보면 안됨.,1
똑같은 내용만 나오고 재미도 없음,1
완전 재미없음,1
정말 재밌어요,1
재미가 없네요 이런영화는 인도영화보다 재미없어요 보자미요,1
정말 재미있네요 어떻게 이런 영화가 나올 수 있는지 모르겠요!@,1
gg,1
보다가 너무 지루해서 잠,1
솔직히 이렇게 까지 평점 높을만한 영화는아님,1
티벳독립 반대한 나쁜놈,1
티벳독립 반대한 나쁜놈,1
정말 유치 짬뽕,1
뭐 이런 영화가 평점이 좋지?,1
글쎄...액션도 별로 없고 스토리도 그닥;;  웃긴것도 아니고 진지한것도 아니고...,1
성룡은 홍콩의 채플린. 하지만 한번 보고 그뿐.,1
성룡의액션씬말고는재미없다,1
3류구만 호들갑은,1
하하하하,1
정말 진심으로 재미없습니다.,1
베리드에 버금가는 초 저예산 영화...스토리 긴장감은 베리드가 더 나음,1
너무 지루하다... 나만 이상한가?,1
전화로 일하고 스트레스 받고 이 OO 떠는걸 영화에서 까지 봐야 되냐?,1
여러분은 지금 톰하디의 BMW광고를 보고계십니다,1
설마 설마 하면서 끝까지 본 내가 미친x이지 차에서 한번도 안내리고ㅋㅋ 개답답  이때 까지 본 영화중 최악,1
주관적으로 보았을때는 이 작품은 뇌파교란을 일으킴..한 아비에 대한 단 한번의 실수와 행동이 상황을..어지럽게 만든다.저는 개인적으로 감정이입을 많이해서 그런지 머리가 아팠네요.,1
내가 수준이 낮은건가. 내가 왜 주인공이 1년전에 저지른 실수때문에 자기 인생 말아먹는 1시간 반을  전화통 붙잡고 있는것만 봐야하는거지..  톰하디가 연기를 잘했기에 별점 2점준다.,1
톰하디 좋아해서 봤지만 이건뭐 지이이이인짜 겁나 재미없다!!!! 내용도 거지같고 결국은 아내 집 직장 다잃는걸로 끝이라니ㅋ 내 아까운 1시간반....아 진짜 괜히봤어.... 도데체 어쩌라는건지 모르겠음,1
톰하디얼굴마담 아니였음 그시간을  못버틸영화 베리드는원맨쇼라도 서스펜스라도 있었지..차타기두시간전 탄탄한직장가정 다버리고 원나잇으로 한방에임신해서 애낳는 여자에게 가는 차량속 얽혀진 끝없는통화세례 생전무책임했던 아비에대한 시위인가?뇌파교란의 음모일까?,1
이거 내가 매일매일 하루가 멀다고 하는 업무인데 남이 하는걸 스크린으로 보게 될줄이야...,1
애하나때문에 그모든걸 포기라 이해안된다 다 망가지는데 결말은 어캐되는건데..이렇게 끝내면 어쩌라고 상상하라고?,1
이영화가 현실적이라고? 톰하디가 안정된 직장과 단란한가정에 찬물을 끼얹으며 외도한 여성의 출산을 보겠다며 차를 모는순간부터가 비현실적,1
이 시간에 딴 영활 봤으면...어휴 이 샹 욕나와...첨부터 끝까지 상영시간 내내 차 안에서 혼자 전화만 받는다...또 어떤 얼라는 지 혼자만 재밌었다고 심오한 영화라 그러겠지?..보지마라 절대로...도시락 싸가지고 다니며 말리련다.,1
아 지루하다 주인공이 엄청 심각한 상황인 건 알겠는데.. 중간에 나옴,1
"네이버  시키야  이게  무슨  스릴러, 서스펜스야...!!",1
스릴러.서스펜스.. 이 두가지는 뭔! 생각으로 지어 낼걸까요?인간으로써.. 책임감 있게 삶은 살아야 되는거지만... 이건 아님!!!,1
이런것도 영화라고. 참. 쓰레기 영화임.,1
남이 차안에서 전화통화 하는걸 90분 가까이 구경하고 있으라고? 폰부스는 명작이라 생각하지만 이 영화는 진짜 장난하나,1
BMW광고영화. 끝. 톰 하디 돈 참 쉽게 버네. 영화에서 뭘 얼마나 느꼈든 그건 어디까지나 개인적인 취향차이.,1
저예산 영화든 제한된 공간이든 상관 없이 영화자체가 지루하고 재미없다.재미있게 본 사람들은 뭐라할 생각은없지만 평을 보고 영화를 볼 사람들 생각도 해줘야지...너무 무책임하네...,1
그냥 차안에서 전화질만하다 끝나는 초저예산영화. 이젠 이딴걸 영화랍시구 봐야하다니. 감독이 넘뻔뻔하네,1
"결론은 아내몰래 바람핀년이 임신했는데 출산일이야 그런데 중요한 공사까지 겹친게지..현장 총책임 감독관이라는 작자가.,.그런데 일보다 나올 아이가 중요하다면서 때리치고 바람핀년한테 차타고 가..끝~모같은 것들이 연기며 감성이며 두둔하는데 그냥 지루해~",1
"보는내내 지루하다,,차라리 폰부스를 한번 더 봐라,,이런류의영화가 국내에 수입되는이유는 단 하나,,bmw 홍보,,bmw를 타면 다른여자와 맘껏 놀 수있다,뭐 그런거다,,",1
이렇게 지루한 영화는 참 간만에 본다 진짜. 더럽게 재미없네.. 베댓부터 시작해서 영화보는 안목 높은척들 하느라 난리들 나셨어 아주.,1
영화 볼 줄 아는척 까부는 인간들이 참 많구만...,1
....돈주고 보기 아까운 영화,1
기대하고 보면 재미없음,1
좀 실망임곰이귀여워서. 테드원은 재밌게잘봤었는데 이번영화는좀재미없고식상했음그냥곰을 사람처럼살게하려고 하는이야기인데좀 식상함 괜히봄,1
핵노잼. .너무기대를해서 그런가..,1
인권을 가장하지만 인권을 철저히 무시하는 영화~~그래서 시간이 아깝다고 생각한 영화,1
욕은찰지게 아주 잘함 욕만잘함 나머진 미국식문화와 패러디로 뭔소리하는지몰겠음 10점주는사람은 미국살거나 살지도않으면서 아메리칸드림 이란 허황된 허세를 품고살아가는 김치녀놈. 사만다는이뻣다 끝,1
다10 점이길래...다큐보다 지루한 영화,1
이게 그 미생 깽판쳐놓은 인간 작품인가,1
tv 전기세가 아깝다!!!,1
진심 여태껏본것중에 최악 최악을넘어선 쓰레기 개그물만드냐 딱 중2이하 수준이라 말을 잃엇다,1
지드레곤 따라쟁이 ㅋㅋ 노래 진짜못함 얼굴도진짜못생김 연기도 진짜 못함 솔직히 사람들은 러브라인이 보는거다.,1
참고 보려했지만...  미안~ㅠㅠ,1
제가남자주인공을좋아해서그러는것도아니구요머여주인공이예뻐서질투하는것도절대아닙니다걍여주인공비호감이네요연기도어색하고다른배우들연기에묻어가는듯....,1
ㅈㄴ 오글거려서 못보겠음....개뜬금없이 노래하고  이상함 냄새남,1
자막 만든 놈아.. 실력이 없으면 그냥 만들지를 마라... 개버러지같은 능력으로 깝죽대지말고 어머니 잡아다가 칼로 찌르고 죽여버리기전에 쓰레기자식이...,1
밋밋하네...,1
평점보고 봤다가 허무하네 그렇게 감동이었니 ?,1
평점조절위원회,1
1편과 같은 감독님이라 보았는데...긴 말안할게여 ㅠ.ㅠ,1
애부터가 소년처럼 안생겼음 ㅋㅋ,1
연기 진짜 못하네...ㅉㅉ,1
지금 티브이에나와서보는데ㅡㅡ야할려면 야하든지ㅡ참 어색하다어삭해 연기도 스토리도,1
허세넘치는 대사와 연출. 80년대 영화같은 촌스러움을 고수하는 이유가 무엇인지 끝까지 이해못하겠다.,1
비주얼이 심하게 너프됐다,1
비쥬얼 너프가 너무 심하다,1
"전작 녹색의자보다 비주얼로 보나, 내용으로 보나 몰입하기 힘들었어요.. 계속 서정과 심지호만 생각났네요.",1
여주인공만 인상적인 영화 한때 어미라는 영화로 당시로선 파격적인 스릴러를 선보이신 박철수 감독님이지만 역시 세월의 속도를 못따라가신듯..연출 대사 영상 연기...모든부분이 어색해서 자꾸 스킵하게 되네요,1
그냥재미없음;;;;,1
별한개도 아깝다.저따위 몸으로 이런영화를 찍은 배우의 용기가 대단하다고 생각한다.마르기만하면 되는줄안다.전작을 따라가질 못한다.서정이 생각나는건 나쁜인가?,1
스킵하며 중요부분문 봤다.  잘 기억 나진 않지만 전작에 비해 배드신이 적은 것이  아쉽다. 좋지 않은  연기지만 OOOO 에로 치고는 연기가 고급니다.,1
